text,account_age,posting_frequency,label
This is an automated message from EastWest Bank. Your account security settings need updating. Visit cutt.ly/9515 within 48 hours. Ref 4292.,1950,20.64,1
"Nag-iipon ka pa rin sa bangko? Mag-invest ka na! ₱1,500 monthly returns guaranteed: shorturl.at/7406. Ref 1716.",18,19.67,1
"Looking for people interested in product-review tasks? Sabi nila double your starting capital in one week, kahit beginner puwede. submit the online form. no experience needed, perfect for beginners. Ref 0806.",14,23.83,1
"🚀 Solana is about to moon! Invest ₱250 now and get ₱50,000 returns. Proven strategy: forms.gle/7843. Ref 9339.",4,22.29,1
Grabe! Na-flag yung RCBC account mo. I-verify mo agad dito: rebrand.ly/5716 para di ma-lock. Ref 8968.,332,10.65,1
"Good news! If you want digital wallet bonus, they claim you can receive a large shopping voucher. Message me ASAP and don't miss it. no experience needed, perfect for beginners. Ref 7717.",5,16.39,1
"Dear valued PNB customer, your account requires immediate attention. Please log in at shorturl.at/6751 to review recent activity. Ref 7407.",32,24.03,1
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. send the required deposit, lods. limited slots lang kaya bilisan. Ref 0343.",43,23.16,1
Ang ganda ng praise and worship kanina. Na-touch talaga ako. Note 8646.,2274,2.05,0
Ang ganda ng sunset kanina! Nag-picture ako sa rooftop. Note 8695.,19,2.96,0
Looking forward to the weekend! Pahinga din pag may time. Note 3215.,23,1.52,0
Received my 13th month pay! Going straight to savings. Wag na mag-shopping haha. Note 8419.,1610,1.9,0
Thank God for the blessing of a new job! Grateful ako sa opportunity kahit starting pa lang. Note 0161.,2453,2.78,0
May bago na namang meme trend. Ang witty ng mga Pilipino talaga haha. Note 4286.,1547,18.77,0
Na-receive ko na yung GCash cashback from the promo. Legit naman pala! Note 8384.,1021,0.88,0
"Sale ends today! iPhone 15 Pro Max for ₱50,000. After today, back to original price. Order: bit.ly/earn9598. Ref 8856.",33,18.01,1
Please pay first to reserve the item. Limited stocks only. Kindly settle payment immediately. Ref 1745.,25,14.04,1
"After a busy day, biglang lumamig yung weather. Tomorrow ulit. Sulit naman kahit pagod. Note 0791.",1440,1.88,0
"Complete simple tasks and receive commissions immediately! ₱1,000 daily potential. Join: forms.gle/1383. Ref 1190.",171,19.54,1
"Quick heads-up, may cashback program daw na turn ₱500 into a bigger payout. enter your account information; marami na raw kumikita dito. Ref 0845.",17,16.27,1
Sis paki-send yung 6-digit code. Sakin yun promise. Maling number na-input ko.,43,22.59,1
"May bagong Shopee voucher! Mag-check out na ba ako o mag-tiis? Decisions, decisions. Note 5963.",115,1.17,0
I checked my bank balance today and finally hit my small savings goal. One step at a time. Note 0082.,2893,1.23,0
"Promo airfare! Manila to Saudi Arabia — ₱2,500 only! Book now: bit.ly/earn6858. Limited slots. Ref 8982.",51,9.97,1
"May kilala ako na legit na lender. ₱1,000,000 loan, ₱500 lang processing. Walang collateral, walang CI. PM lang. Ref 5648.",21,13.78,1
"Your Landbank OTP is needed for a pending transaction of ₱1,000. If this is not you, verify at link.ph/5716. Ref 9389.",2,23.75,1
"Mga lods, nag-lunch kami ng family. Needed that break today. Need ko talaga ng rest after that. Note 0304.",2819,2.16,0
"Thank God, approved na yung scholarship allowance ko. Huge help for my school expenses. Note 1908.",1314,2.16,0
"Mga lods, may referral program daw na make dollars without experience. PM me for the registration link; legit daw and maraming payout screenshots. Ref 0100.",52,27.94,1
Finally watched that Netflix everyone's been talking about. Medyo overhyped pero okay naman. Note 5330.,141,3.82,0
"Mga lods, may cashback program daw na turn ₱500 into a bigger payout. PM me for the registration link; legit daw and maraming payout screenshots. Ref 0380.",32,12.14,1
"Napa-post lang ako, natapos ko rin yung report. Ang simple ng araw pero okay lang. Simple things pero nakaka-good mood. Note 0480.",984,2.74,0
"Complete simple tasks and receive commissions immediately! ₱1,500 daily potential. Join: shorturl.at/3331. Ref 6663.",49,5.55,1
"Random thought! naabutan ako ng traffic pauwi, then naglaan ako ng time para magpahinga. Sana mas relaxed ang next few days. Note 0733.",1216,0.3,0
"Crypto prices are interesting to watch, but I'm only reading about the market for now. Note 0171.",722,2.35,0
"After a busy day, nag-set aside ako ng Sunday para magpahinga. Tomorrow ulit. Worth it yung effort. Note 0545.",1887,1.4,0
Limited time! Our trading signals are FREE today. Usual price ₱250/month. Join: t.me/group1007. Ref 3484.,11,17.58,1
"Free mentorship + ₱1,500 daily income! Join our network marketing team. Limited slots: bit.ly/earn6858. Ref 6983.",56,0.58,1
Update po: May additional insurance fee pa po ng ₱250 para ma-finalize yung loan niyo. Kailangan po today. Ref 3057.,999,20.02,1
Nag-running kami ng barkada. Ang saya kahit pawisan na lahat! Note 3003.,4,1.85,0
"Looking for people interested in product-review tasks? Sabi nila double your starting capital in one week, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0701.",29,17.25,1
"Pre-approved loan: ₱1,000,000. Requirements: Valid ID + ₱200 processing fee. Apply: shorturl.at/4909. Ref 9986.",54,16.39,1
Bumili ako ng ice cream kanina dahil ang init. Best decision ever! Note 6059.,42,0.72,0
I love you guys! Thank you for the continuous support and love. Note 7039.,805,1.88,0
Today felt simple: ang daming deadline this week. Worth it yung effort. Note 0885.,2455,1.33,0
"PM sent! Para ma-reserve yung iPad Air, need ko ng ₱300 down payment. Balance upon delivery. Ref 3792.",26,27.56,1
Nag-swimming kami sa beach. Ang ganda ng tubig! Perfect getaway. Note 1282.,607,2.03,0
"Good news! If you want shopping voucher promo, they claim you can get a commission for every successful invite. message me ASAP and don't miss it. sayang kung ma-late ka. Ref 0289.",25,29.78,1
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. connect your wallet for verification, lods. open until midnight only. Ref 0718.",58,21.65,1
"Congratulations! You won ₱10,000 from Security Bank's loyalty program! Claim your prize: link.ph/7537. Ref 2776.",60,1.52,1
"Tara sideline! virtual assistant position — part-time lang pero ₱2,000 ang kita per day. Apply: bit.ly/earn2998. Ref 7351.",16,14.45,1
"Guys, nakita ko itong government assistance offer opportunity and ang promise ay receive a crypto bonus instantly. click the link in the post. first come, first served. Ref 0587.",11,20.11,1
"Sobrang dali ng trabaho — like lang ng like, tapos ₱1,500 agad sa GCash! Download: forms.gle/1466. Ref 6149.",11,29.97,1
Earn ₱800 per day by liking products online! No experience needed. Start here: forms.gle/7466. Ref 1762.,137,8.19,1
Father's Day greetings to all the hardworking dads out there! 💪 Note 1046.,2896,0.61,0
Nag-order ako ng groceries online. Ang convenient! Di na kailangan pumila. Note 2313.,1714,2.28,0
"Good news! If you want crypto airdrop, they claim you can get paid for simple tasks. message me ASAP and don't miss it. sayang kung ma-late ka. Ref 0909.",45,26.95,1
"After a busy day, biglang lumamig yung weather. Tomorrow ulit. Sana mas relaxed ang next few days. Note 0503.",514,1.46,0
Random update: nag-grocery ako pagkatapos ng work. Nakakatuwa rin pala yung ganitong routine. Note 0878.,1776,1.34,0
Just opened a new bank account today. Remembering to save money for the future! Note 4250.,257,3.84,0
"After a busy day, nagplano kami ng short trip. Tomorrow ulit. Sana mas relaxed ang next few days. Note 0533.",723,0.17,0
"Attention po! If you want crypto airdrop, they claim you can get paid for simple tasks. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0114.",30,27.15,1
Ang saya ng araw — walang traffic pauwi! Miracle talaga. Note 6534.,320,1.52,0
"Complete simple tasks and receive commissions immediately! ₱3,000 daily potential. Join: forms.gle/2548. Ref 6353.",59,29.05,1
Free Air Jordan for the first 50 registrants! Sign up now: wa.me/9310. Shipping fee of ₱200 lang. Ref 9448.,22,18.47,1
"PM sent! Para ma-reserve yung iPad Air, need ko ng ₱999 down payment. Balance upon delivery. Ref 4498.",35,17.16,1
Today felt simple: naglinis ako ng garden. Worth it yung effort. Note 0735.,1410,1.96,0
ShopeePay sent a 6-digit code sa number mo for account recovery. Ito yung account ko. Pa-share naman ng code.,1891,21.34,1
Random update: sobrang kulit ng aso namin. Nakakatuwa rin pala yung ganitong routine. Note 0308.,506,2.57,0
Ang ganda ng podcast na na-discover ko. Perfect for commute listening. Note 7681.,339,4.19,0
May bago na namang meme trend. Ang witty ng mga Pilipino talaga haha. Note 3372.,976,15.46,0
"Looking for people interested in product-review tasks? Sabi nila double your starting capital in one week, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0041.",29,25.91,1
RCBC notice: Unusual activity was detected. Please confirm your mobile number using the page sent in this message before your access is restricted. Ref 0011.,59,24.03,1
"WE ARE HIRING: chat support position available! Work from home, ₱1,000 per day. Send resume to: forms.gle/9310. Ref 4509.",33,17.1,1
"May verification code na na-send yung GCash sa number mo. Para sa ₱2,000 na cash-out ko yun. Paki-send please!",115,0.6,1
Tried a new coffee shop sa Quezon City. Hindi naman masama yung latte nila. Note 8496.,1467,2.08,0
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. click the link in the post. first come, first served. Ref 0117.",21,7.33,1
"Attention po! If you want mobile earning app, they claim you can unlock a bonus after three referrals. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0164.",20,13.61,1
First day at my new job! Excited and nervous at the same time. Note 9768.,159,0.69,0
Sino gusto mag kape? Tara Shakey's tayo! ☕ Note 8874.,1592,1.43,0
"Looking for people interested in product-review tasks? Sabi nila double your starting capital in one week, kahit beginner puwede. submit the online form. no experience needed, perfect for beginners. Ref 0746.",14,20.07,1
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. connect your wallet for verification, lods. open until midnight only. Ref 0388.",28,25.98,1
FINAL NOTICE — EastWest Bank acct suspended. Reactivate: forms.gle/2497. Ref 8456.,336,18.69,1
"Ate/Kuya, na-compromise yung RCBC account ko. Ginamit ko number mo for recovery request. Pa-send ng code please.",3,17.05,1
BPI notice: A recent transaction needs confirmation. Please verify your login and OTP using the page sent in this message before your access is restricted. Ref 0715.,7,16.46,1
"His grace is sufficient. Whatever you're going through, trust the process. 🙏 Note 5312.",59,0.25,0
"His grace is sufficient. Whatever you're going through, trust the process. 🙏 Note 8020.",40,1.69,0
Ang lamig ng hangin ngayon! Perfect weather for hot choco ☕ Note 8461.,17,1.49,0
Bought a phone case sa Shopee — ₱99 lang! Good quality naman. Note 7741.,224,3.26,0
"Good news! If you want mobile earning app, they claim you can unlock a bonus after three referrals. message me ASAP and don't miss it. sayang kung ma-late ka. Ref 0899.",35,9.65,1
"Looking for people interested in product-review tasks? Sabi nila double your starting capital in one week, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0791.",59,22.89,1
"After a busy day, biglang lumamig yung weather. Tomorrow ulit. Sana mas relaxed ang next few days. Note 0863.",321,0.53,0
Nakakastress ang exam kanina. Sana pumasa ako! 📚 Note 9910.,3,0.16,0
Dumating na yung order ko sa Shopee! Ang bilis ng delivery. Happy customer! Note 2115.,1490,2.85,0
"Selling preloved Samsung Galaxy S24 — ₱1,500 na lang. Slightly used, good condition. GCash/Maya payment. PM me. Ref 1255.",27,29.28,1
"Mga lods, nag-lunch kami ng family. Needed that break today. Simple things pero nakaka-good mood. Note 0610.",2790,2.97,0
Nagising ako nang maaga today. First time in a long time! Note 9113.,779,17.86,0
Celebrated our anniversary today. Grateful for this person. ❤️ Note 6902.,1486,0.4,0
"May kilala ako na legit na lender. ₱50,000 loan, ₱250 lang processing. Walang collateral, walang CI. PM lang. Ref 8964.",58,3.59,1
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. reserve your slot today. mabilis lang ang process. Ref 0702.",6,18.98,1
"Random thought, natapos ko rin yung report. Ang simple ng araw pero okay lang. Nakakatuwa rin pala yung ganitong routine. Note 0408.",2103,1.18,0
"Sa lahat ng naghahanap ng work from home — try niyo to! ₱3,000 daily, payout sa GrabPay. Legit: cutt.ly/3510. Ref 5823.",8,10.44,1
"Hiring ASAP! Factory worker in Taiwan, no placement fee! Message me for details. Ref 2362.",42,3.71,1
Random update: nakahanap ako ng tahimik na café. Need ko talaga ng rest after that. Note 0944.,2776,0.83,0
Nag-open ako ng separate account for travel savings. Hopefully enough na by next year. Note 6292.,1974,17.43,0
"Libre ang puhunan, kita lang ang hanap! Join our investment community: cutt.ly/5356. Members earning ₱500 per week. Ref 5038.",38,22.41,1
Grabe yung ending ng documentary! No spoilers pero must-watch talaga! Note 9541.,1125,2.22,0
"Keep the faith, lods. Hindi tayo pinababayaan ng Diyos. Laban lang! Note 5161.",132,4.92,0
Today felt simple: finally napanood ko yung movie. Worth it yung effort. Note 0315.,1185,2.56,0
Nag-bond kami ng family sa Alabang. Best weekend ever! Note 5863.,1859,14.13,0
"SSS NOTICE: You have an unclaimed benefit of ₱1,000. Claim now before it expires: wa.me/7061. Ref 4208.",16,18.63,1
"Loan approved po! ₱50,000 ang amount. I-deposit mo lang yung ₱750 processing fee sa GCash para ma-release agad. Ref 8584.",27,10.96,1
